date,lat,latd,long,longd,depth,mag
2016-07-07 05:25:00,53.11,N,164.5,W,43.0,3.0
2016-07-07 05:18:00,37.56,N,23.59,E,11.0,2.1
2016-07-07 04:54:00,51.36,N,16.15,E,2.0,3.3
2016-07-07 04:51:00,52.77,N,168.7,W,70.0,2.2
2016-07-07 04:43:00,59.85,N,152.6,W,82.0,3.2
2016-07-07 04:40:00,37.88,N,27.68,E,9.0,2.2
2016-07-07 04:36:00,27.31,S,71.41,W,37.0,3.6
2016-07-07 04:31:00,36.24,N,27.75,E,11.0,2.2
2016-07-07 04:30:00,36.46,N,23.01,E,12.0,2.3
2016-07-07 04:21:00,61.43,N,150.0,W,25.0,2.0
2016-07-07 04:19:00,57.84,N,153.6,W,62.0,3.2
2016-07-07 04:16:00,6.06,S,148.6,E,71.0,5.1
2016-07-07 04:16:00,1.63,S,127.8,E,18.0,4.7
2016-07-07 04:13:00,43.41,N,17.38,E,4.0,2.3
2016-07-07 04:11:00,35.98,N,83.56,W,21.0,2.1
2016-07-07 03:43:00,46.19,N,27.07,E,8.0,2.9
2016-07-07 03:41:00,37.18,N,71.91,E,202.0,4.2
2016-07-07 03:34:00,30.35,S,72.08,W,28.0,3.3
2016-07-07 03:21:00,35.79,N,96.99,W,5.0,2.0
2016-07-07 03:02:00,40.63,N,27.38,E,16.0,2.5
2016-07-07 02:43:00,6.25,N,75.73,W,37.0,2.4
2016-07-07 02:42:00,0.24,S,123.0,E,86.0,4.4
2016-07-07 02:16:00,32.36,S,69.78,W,142.0,3.6
2016-07-07 01:55:00,43.15,N,0.23,E,5.0,3.2
2016-07-07 01:16:00,61.29,N,152.5,W,0.0,2.0
2016-07-07 00:55:00,36.42,N,23.04,E,12.0,2.2
2016-07-07 00:48:00,56.8,N,155.2,W,5.0,2.9
2016-07-07 00:33:00,18.12,N,64.95,W,13.0,2.1
2016-07-07 00:26:00,51.97,N,178.4,E,108.0,3.8
2016-07-06 23:58:00,27.66,N,56.53,E,10.0,5.0
2016-07-06 23:56:00,30.34,S,71.6,W,44.0,4.3
2016-07-06 23:50:00,61.46,N,146.4,W,25.0,2.0
2016-07-06 23:28:00,36.08,N,29.71,E,5.0,2.0
2016-07-06 23:19:00,18.9,N,64.34,W,21.0,2.6
2016-07-06 22:59:00,20.46,S,69.27,W,91.0,4.5
2016-07-06 22:37:00,37.55,N,23.6,E,6.0,2.2
2016-07-06 22:33:00,20.96,S,68.7,W,126.0,3.1
2016-07-06 22:25:00,51.82,N,177.7,W,85.0,2.5
2016-07-06 22:15:00,37.55,N,23.61,E,8.0,2.3
2016-07-06 21:33:00,37.54,N,23.63,E,3.0,2.2
2016-07-06 21:28:00,37.56,N,23.59,E,8.0,2.4
2016-07-06 21:20:00,54.96,N,155.1,W,10.0,3.2
2016-07-06 21:20:00,58.45,N,150.9,W,34.0,2.2
2016-07-06 21:00:00,6.85,N,126.3,E,80.0,4.9
2016-07-06 20:52:00,36.21,N,3.52,E,10.0,4.2
2016-07-06 20:50:00,30.29,S,72.11,W,35.0,3.4
2016-07-06 20:13:00,36.89,N,121.6,W,2.0,2.2
2016-07-06 19:42:00,61.29,N,152.4,W,0.0,2.1
2016-07-06 19:41:00,7.63,S,155.0,E,10.0,4.9
2016-07-06 19:24:00,37.55,N,23.6,E,8.0,2.3
2016-07-06 18:46:00,31.88,N,50.5,E,10.0,4.5
2016-07-06 18:29:00,40.76,N,77.27,E,6.0,4.4
2016-07-06 18:27:00,38.38,N,39.11,E,5.0,2.7
2016-07-06 18:14:00,53.5,N,164.8,W,21.0,2.0
2016-07-06 18:05:00,41.69,N,22.98,E,1.0,2.0
2016-07-06 17:29:00,37.64,N,119.4,W,22.0,2.1
2016-07-06 17:27:00,31.23,S,71.37,W,57.0,2.9
2016-07-06 17:22:00,52.78,N,163.1,W,50.0,2.9
2016-07-06 17:21:00,38.2,N,122.3,W,9.0,2.2
2016-07-06 17:18:00,57.83,N,156.1,W,128.0,3.9
2016-07-06 17:04:00,63.01,N,154.6,W,13.0,2.1
2016-07-06 16:55:00,37.55,N,23.6,E,4.0,2.0
2016-07-06 16:41:00,33.23,N,116.6,W,17.0,2.2
2016-07-06 16:26:00,37.57,N,23.6,E,9.0,3.0
2016-07-06 15:58:00,27.98,S,70.76,W,50.0,3.5
2016-07-06 15:32:00,39.92,N,28.65,E,5.0,2.7
2016-07-06 15:29:00,24.26,S,175.6,W,40.0,4.9
2016-07-06 15:29:00,7.43,S,120.0,E,396.0,4.5
2016-07-06 15:28:00,63.16,N,152.7,W,12.0,2.3
2016-07-06 15:19:00,35.81,N,97.57,W,5.0,2.6
2016-07-06 14:57:00,63.02,N,150.6,W,102.0,2.0
2016-07-06 14:31:00,43.46,N,0.24,W,2.0,3.4
2016-07-06 14:12:00,37.56,N,23.59,E,9.0,2.8
2016-07-06 13:52:00,36.01,N,33.5,E,19.0,2.3
2016-07-06 13:39:00,30.46,S,72.06,W,14.0,3.3
2016-07-06 13:19:00,35.58,S,71.83,W,25.0,4.1
2016-07-06 13:14:00,61.04,N,147.7,W,4.0,2.3
2016-07-06 13:13:00,18.68,S,173.6,W,10.0,5.2
2016-07-06 12:49:00,38.98,N,23.03,E,12.0,2.2
2016-07-06 12:49:00,32.93,N,116.2,W,6.0,2.0
2016-07-06 12:38:00,31.86,S,70.57,W,108.0,3.2
2016-07-06 12:25:00,30.8,S,71.42,W,48.0,3.3
2016-07-06 12:21:00,32.55,S,71.74,W,34.0,2.7
2016-07-06 12:19:00,19.32,N,155.1,W,4.0,2.1
2016-07-06 12:15:00,38.75,N,27.8,E,5.0,2.5
2016-07-06 12:00:00,53.42,N,163.4,W,9.0,2.5
2016-07-06 11:58:00,53.42,N,163.4,W,17.0,2.6
2016-07-06 11:54:00,53.44,N,163.4,W,12.0,3.5
2016-07-06 11:45:00,31.63,S,71.67,W,36.0,2.7
2016-07-06 11:45:00,60.89,N,150.7,W,55.0,2.6
2016-07-06 11:41:00,53.47,N,163.5,W,44.0,2.5
2016-07-06 11:38:00,18.18,N,67.87,W,120.0,3.1
2016-07-06 11:22:00,19.96,S,69.17,W,94.0,2.8
2016-07-06 11:03:00,31.49,S,71.52,W,53.0,3.0
2016-07-06 10:49:00,52.71,N,166.6,W,15.0,2.3
2016-07-06 10:41:00,24.26,N,125.9,E,10.0,4.6
2016-07-06 10:04:00,38.77,N,27.8,E,8.0,2.0
2016-07-06 09:59:00,39.28,N,123.3,W,7.0,2.4
2016-07-06 09:47:00,37.54,N,23.61,E,12.0,2.0
2016-07-06 09:39:00,38.73,N,27.79,E,5.0,2.1
2016-07-06 08:22:00,34.67,N,26.5,E,10.0,3.3
2016-07-06 07:45:00,53.18,N,165.4,W,17.0,2.0
2016-07-06 07:27:00,51.33,N,178.4,W,26.0,2.1
2016-07-06 07:14:00,47.17,N,122.2,W,17.0,2.0
2016-07-06 07:03:00,1.46,S,115.1,E,10.0,4.3
2016-07-06 06:59:00,56.88,N,157.2,W,80.0,2.1
2016-07-06 06:36:00,23.44,S,67.29,W,244.0,3.8
2016-07-06 06:36:00,19.2,N,64.81,W,24.0,2.1
2016-07-06 06:30:00,38.44,N,21.27,E,16.0,2.0
2016-07-06 06:20:00,17.85,N,66.63,W,11.0,2.2
2016-07-06 06:19:00,1.16,N,79.19,W,10.0,4.6
2016-07-06 06:08:00,18.5,S,173.8,W,10.0,5.0
2016-07-06 06:06:00,19.18,N,64.83,W,24.0,3.2
2016-07-06 05:45:00,36.98,N,36.0,E,5.0,3.6
2016-07-06 05:37:00,17.87,N,66.62,W,13.0,2.2
2016-07-06 05:22:00,17.86,N,66.64,W,12.0,2.2
2016-07-06 04:57:00,21.11,S,68.55,W,130.0,2.6
2016-07-06 04:35:00,18.89,N,65.78,W,12.0,2.4
2016-07-06 04:23:00,6.81,N,73.14,W,141.0,3.9
2016-07-06 03:58:00,43.74,N,18.57,E,6.0,2.7
2016-07-06 02:45:00,18.41,N,64.27,W,10.0,2.1
2016-07-06 02:45:00,53.43,N,163.4,W,38.0,3.7
2016-07-06 02:40:00,43.41,S,74.41,W,37.0,3.1
2016-07-06 02:26:00,37.03,N,28.28,E,3.0,2.1
2016-07-06 02:11:00,56.99,N,157.4,W,8.0,2.1
2016-07-06 02:10:00,30.38,S,71.54,W,29.0,2.8
2016-07-06 02:06:00,21.62,S,70.12,W,41.0,3.3
2016-07-06 01:43:00,63.3,N,147.5,W,64.0,2.6
2016-07-06 01:39:00,19.4,N,67.89,W,33.0,3.0
2016-07-06 01:37:00,38.26,N,20.42,E,15.0,2.1
2016-07-06 01:35:00,53.48,N,163.4,W,34.0,2.3
2016-07-06 01:01:00,56.77,S,142.0,W,10.0,5.8
2016-07-06 00:53:00,40.39,N,19.35,E,18.0,2.6
2016-07-06 00:27:00,18.84,S,169.4,E,249.0,4.7
2016-07-06 00:25:00,35.9,N,117.6,W,2.0,2.0
2016-07-05 23:57:00,54.66,N,162.9,W,78.0,2.2
2016-07-05 23:52:00,37.52,N,23.61,E,16.0,2.0
2016-07-05 23:47:00,35.75,N,140.9,E,20.0,4.4
2016-07-05 23:40:00,63.38,N,144.9,W,35.0,2.5
2016-07-05 23:39:00,51.83,N,175.0,W,64.0,2.0
2016-07-05 23:39:00,44.18,N,129.0,W,10.0,4.4
2016-07-05 23:08:00,53.6,N,162.8,W,26.0,3.5
2016-07-05 23:00:00,29.76,N,142.1,E,30.0,4.7
2016-07-05 22:53:00,45.27,N,7.63,E,36.0,2.8
2016-07-05 22:52:00,31.63,S,71.52,W,45.0,3.3
2016-07-05 22:41:00,19.38,N,155.5,W,9.0,2.1
2016-07-05 22:40:00,38.86,N,43.55,E,12.0,2.2
2016-07-05 22:35:00,62.91,N,154.7,W,14.0,2.2
2016-07-05 22:33:00,38.77,N,27.81,E,4.0,2.5
2016-07-05 22:32:00,53.19,N,165.4,W,52.0,3.5
2016-07-05 22:16:00,61.3,N,152.4,W,4.0,2.1
2016-07-05 22:07:00,36.98,N,112.9,W,3.0,2.4
2016-07-05 21:01:00,37.53,N,23.62,E,15.0,2.1
2016-07-05 21:00:00,39.43,N,73.39,E,10.0,4.4
2016-07-05 20:55:00,39.05,N,20.08,E,12.0,2.0
2016-07-05 20:17:00,37.37,N,98.2,W,5.0,3.5
2016-07-05 20:00:00,59.62,N,153.4,W,113.0,2.0
2016-07-05 19:31:00,2.09,N,128.3,E,192.0,4.3
2016-07-05 19:06:00,33.01,S,177.8,W,10.0,5.2
2016-07-05 18:58:00,38.7,N,26.58,E,2.0,2.2
2016-07-05 18:38:00,19.41,N,155.3,W,5.0,2.2
2016-07-05 18:31:00,63.01,N,150.9,W,118.0,2.6
2016-07-05 18:15:00,41.64,S,74.19,W,30.0,4.4
2016-07-05 17:53:00,38.76,N,27.82,E,7.0,2.0
2016-07-05 17:44:00,40.63,N,23.63,E,8.0,2.2
2016-07-05 17:40:00,36.0,N,120.1,W,18.0,2.4
2016-07-05 17:21:00,36.26,N,97.58,W,5.0,3.5
2016-07-05 17:02:00,37.82,N,22.93,E,14.0,2.3
2016-07-05 16:58:00,37.54,N,23.61,E,11.0,2.5
2016-07-05 15:52:00,38.21,N,73.65,E,147.0,4.3
2016-07-05 15:32:00,52.69,N,166.6,W,26.0,3.0
2016-07-05 15:32:00,47.51,N,7.13,E,8.0,1.5
2016-07-05 15:22:00,21.87,N,145.3,E,40.0,5.2
2016-07-05 14:48:00,17.92,N,65.54,W,31.0,2.7
2016-07-05 14:44:00,52.71,N,166.6,W,20.0,2.5
2016-07-05 14:24:00,22.82,S,68.65,W,119.0,3.0
2016-07-05 14:23:00,43.33,N,126.6,W,10.0,3.1
2016-07-05 13:43:00,70.9,N,6.87,W,48.0,2.2
2016-07-05 13:21:00,6.56,N,73.55,W,101.0,2.9
2016-07-05 13:01:00,61.3,N,152.4,W,2.0,2.2
2016-07-05 12:37:00,31.08,S,70.28,W,153.0,3.9
2016-07-05 12:35:00,37.42,N,119.3,W,28.0,2.1
2016-07-05 12:27:00,46.3,N,116.3,W,16.0,2.2
2016-07-05 12:24:00,22.2,S,68.66,W,108.0,3.2
2016-07-05 12:17:00,60.65,N,137.6,W,2.0,2.9
2016-07-05 12:15:00,39.24,N,73.31,E,15.0,4.1
2016-07-05 12:11:00,38.82,N,122.8,W,2.0,2.0
2016-07-05 11:48:00,0.34,S,125.5,E,49.0,4.5
2016-07-05 11:39:00,22.39,S,67.75,W,194.0,3.3
2016-07-05 11:33:00,35.47,N,129.7,E,20.0,4.8
2016-07-05 11:18:00,0.29,S,125.5,E,46.0,4.5
2016-07-05 11:08:00,36.05,N,29.7,E,7.0,2.7
2016-07-05 10:28:00,5.4,N,73.81,W,134.0,2.3
2016-07-05 10:26:00,79.04,N,5.45,E,7.0,2.0
2016-07-05 10:18:00,28.41,S,70.97,W,49.0,3.7
2016-07-05 10:00:00,36.15,N,30.4,E,21.0,2.3
2016-07-05 09:55:00,37.97,N,122.0,W,13.0,2.0
2016-07-05 09:55:00,36.96,N,35.92,E,11.0,2.3
2016-07-05 09:53:00,30.43,S,71.6,W,29.0,4.0
2016-07-05 09:51:00,17.87,N,66.64,W,11.0,2.2
2016-07-05 09:43:00,24.82,N,95.18,E,100.0,4.3
2016-07-05 09:38:00,39.42,N,25.95,E,6.0,2.6
2016-07-05 09:37:00,35.2,N,92.2,W,7.0,2.2
2016-07-05 09:36:00,39.41,N,25.9,E,10.0,3.0
2016-07-05 09:32:00,39.43,N,25.86,E,8.0,2.3
2016-07-05 09:30:00,28.14,S,71.23,W,32.0,3.0
2016-07-05 09:22:00,61.98,N,151.9,W,118.0,2.2
2016-07-05 09:14:00,32.64,S,71.72,W,33.0,2.7
2016-07-05 08:59:00,50.9,N,179.1,E,18.0,2.7
2016-07-05 08:53:00,37.97,N,122.0,W,13.0,2.1
2016-07-05 08:44:00,35.67,N,97.4,W,5.0,2.0
2016-07-05 08:26:00,20.13,S,70.98,W,31.0,3.8
2016-07-05 08:22:00,21.29,S,168.5,E,15.0,4.4
2016-07-05 08:20:00,21.26,S,168.7,E,10.0,4.1
2016-07-05 08:07:00,21.17,S,168.6,E,10.0,4.3
2016-07-05 07:39:00,18.09,N,67.4,W,13.0,2.0
2016-07-05 07:37:00,37.9,N,27.21,E,8.0,2.3
2016-07-05 07:11:00,44.02,N,16.57,E,4.0,2.0
2016-07-05 07:08:00,19.91,N,155.2,W,14.0,2.2
2016-07-05 07:03:00,21.13,S,168.6,E,10.0,4.1
2016-07-05 07:03:00,33.21,N,116.0,W,5.0,2.0
2016-07-05 06:55:00,30.05,S,117.4,E,2.0,3.3
2016-07-05 06:46:00,60.26,N,150.9,W,66.0,2.4
2016-07-05 06:28:00,53.48,N,163.4,W,2.0,3.0
2016-07-05 06:22:00,40.56,N,30.86,E,10.0,2.2
2016-07-05 06:03:00,35.54,N,120.8,W,4.0,2.0
2016-07-05 06:01:00,36.97,N,112.9,W,15.0,2.5
2016-07-05 05:54:00,37.58,N,17.04,E,25.0,4.2
2016-07-05 05:36:00,52.67,N,166.5,W,25.0,2.0
2016-07-05 05:35:00,37.55,N,23.61,E,11.0,2.2
2016-07-05 05:30:00,62.0,N,149.1,W,36.0,2.1
2016-07-05 05:29:00,63.53,N,151.0,W,9.0,2.3
2016-07-05 05:28:00,37.56,N,23.58,E,12.0,2.4
2016-07-05 04:51:00,37.44,N,31.23,E,11.0,2.5
2016-07-05 04:51:00,36.15,N,89.7,W,9.0,3.0
2016-07-05 04:48:00,37.55,N,23.59,E,16.0,2.3
2016-07-05 04:45:00,20.17,S,70.93,W,34.0,2.9
2016-07-05 04:39:00,1.77,N,127.2,E,110.0,4.8
2016-07-05 04:32:00,6.68,S,128.6,E,230.0,4.6
2016-07-05 04:29:00,6.76,N,73.16,W,144.0,2.4
2016-07-05 04:22:00,50.98,N,169.8,W,8.0,2.5
2016-07-05 04:15:00,34.51,S,71.91,W,9.0,2.9
2016-07-05 04:10:00,36.97,N,112.9,W,18.0,3.0
2016-07-05 04:06:00,19.47,N,155.6,W,6.0,2.6
2016-07-05 04:03:00,62.72,N,149.0,W,59.0,2.2
2016-07-05 03:53:00,4.34,N,76.28,W,121.0,2.3
2016-07-05 03:52:00,38.78,N,27.82,E,11.0,2.0
2016-07-05 03:46:00,35.73,N,141.1,E,20.0,4.9
2016-07-05 03:40:00,39.34,N,27.62,E,6.0,2.6
2016-07-05 03:40:00,18.72,N,67.57,W,9.0,2.8
2016-07-05 03:26:00,5.29,N,73.76,W,148.0,2.4
2016-07-05 03:20:00,56.66,N,135.9,W,14.0,3.6
2016-07-05 03:02:00,41.32,N,20.02,E,4.0,2.7
2016-07-05 02:53:00,20.91,S,67.77,W,190.0,4.1
2016-07-05 02:45:00,19.47,N,155.6,W,0.0,2.1
2016-07-05 02:43:00,51.37,N,178.4,W,21.0,2.0
2016-07-05 02:29:00,20.18,S,70.79,W,15.0,5.0
2016-07-05 02:25:00,33.17,N,115.9,W,4.0,2.2
2016-07-05 02:24:00,37.32,N,34.76,E,10.0,2.0
2016-07-05 02:22:00,19.61,S,70.4,W,39.0,2.7
2016-07-05 01:39:00,57.17,N,154.7,W,58.0,2.2
2016-07-05 00:51:00,35.85,N,97.23,W,6.0,2.6
2016-07-05 00:35:00,35.94,N,120.4,W,5.0,2.3
2016-07-05 00:16:00,35.47,N,3.7,W,30.0,3.1
2016-07-04 23:42:00,61.63,N,146.4,W,2.0,2.0
2016-07-04 23:40:00,40.01,N,29.19,E,5.0,2.7
2016-07-04 23:37:00,36.93,N,98.04,W,6.0,2.9
2016-07-04 23:35:00,46.84,N,152.7,E,60.0,4.4
2016-07-04 23:35:00,16.65,N,97.8,W,20.0,4.3
2016-07-04 23:31:00,6.77,N,73.16,W,145.0,2.3
2016-07-04 23:28:00,38.81,N,27.87,E,16.0,2.0
2016-07-04 23:18:00,63.22,N,150.4,W,115.0,2.0
2016-07-04 23:15:00,38.79,N,27.84,E,10.0,2.8
2016-07-04 23:14:00,51.8,N,176.9,E,73.0,2.6
2016-07-04 23:06:00,6.82,N,73.17,W,145.0,2.8
2016-07-04 23:04:00,18.71,N,66.97,W,60.0,2.7
2016-07-04 23:02:00,20.75,S,69.38,W,110.0,4.8
2016-07-04 22:48:00,35.61,N,97.07,W,6.0,2.9
2016-07-04 22:33:00,38.76,N,27.81,E,5.0,2.4
2016-07-04 22:19:00,40.16,N,31.65,E,7.0,2.1
2016-07-04 21:35:00,2.01,S,138.9,E,30.0,4.6
2016-07-04 21:15:00,29.63,N,143.3,E,10.0,4.6
2016-07-04 21:12:00,50.48,N,174.6,W,15.0,2.7
2016-07-04 21:09:00,51.44,N,176.3,W,52.0,2.2
2016-07-04 21:02:00,39.3,N,73.21,E,15.0,4.2
2016-07-04 21:01:00,18.25,N,67.41,W,131.0,3.0
2016-07-04 21:01:00,35.85,N,97.23,W,6.0,3.0
2016-07-04 20:56:00,30.13,S,71.56,W,22.0,3.8
2016-07-04 20:47:00,34.76,N,23.98,E,23.0,2.5
2016-07-04 20:45:00,60.0,N,153.3,W,163.0,2.1
2016-07-04 20:44:00,37.55,N,23.61,E,12.0,2.2
2016-07-04 20:22:00,17.98,N,67.02,W,16.0,2.0
2016-07-04 20:16:00,39.28,N,0.17,W,10.0,3.0
2016-07-04 20:14:00,37.21,N,28.0,E,6.0,2.1
2016-07-04 19:53:00,21.31,S,168.6,E,10.0,5.1
2016-07-04 19:47:00,19.47,N,155.6,W,2.0,2.1
2016-07-04 19:46:00,51.42,N,178.4,W,27.0,2.1
2016-07-04 19:46:00,61.3,N,152.4,W,0.0,2.0
2016-07-04 19:41:00,38.76,N,27.78,E,5.0,2.4
2016-07-04 19:32:00,21.67,S,179.0,W,591.0,4.6
2016-07-04 19:26:00,35.36,N,22.5,E,1.0,2.0
2016-07-04 19:21:00,45.76,N,7.16,E,3.0,1.5
2016-07-04 19:17:00,38.3,N,38.88,E,2.0,2.4
2016-07-04 19:13:00,32.56,S,71.77,W,33.0,2.8
2016-07-04 19:03:00,16.53,S,72.41,W,95.0,4.3
2016-07-04 18:54:00,54.8,N,161.5,W,81.0,2.3
2016-07-04 18:52:00,51.57,N,173.8,W,44.0,3.5
2016-07-04 18:47:00,38.77,N,27.8,E,3.0,2.4
2016-07-04 18:40:00,52.59,N,172.7,E,30.0,5.2
2016-07-04 18:34:00,36.27,N,97.34,W,7.0,2.7
2016-07-04 18:31:00,34.37,N,116.4,W,3.0,2.3
2016-07-04 18:13:00,52.7,N,171.4,E,29.0,4.1
2016-07-04 18:02:00,41.26,N,20.31,E,2.0,3.1
2016-07-04 17:44:00,38.67,N,22.84,E,6.0,2.3
2016-07-04 17:38:00,30.3,S,177.7,W,30.0,5.2
2016-07-04 17:12:00,38.8,N,27.88,E,5.0,2.5
2016-07-04 16:06:00,45.68,N,26.64,E,128.0,3.7
2016-07-04 16:06:00,51.54,N,173.9,W,30.0,3.0
2016-07-04 15:50:00,38.68,N,43.22,E,24.0,2.2
2016-07-04 15:35:00,37.54,N,23.57,E,11.0,2.0
2016-07-04 14:51:00,19.48,N,155.6,W,6.0,2.1
2016-07-04 14:50:00,38.08,N,42.72,E,5.0,2.4
2016-07-04 14:39:00,30.74,S,71.62,W,30.0,3.9
2016-07-04 14:26:00,58.99,N,154.1,W,106.0,2.0
2016-07-04 14:24:00,19.48,N,155.6,W,6.0,2.1
2016-07-04 14:15:00,22.59,S,171.6,E,20.0,5.0
2016-07-04 14:08:00,37.56,N,23.6,E,10.0,2.9
2016-07-04 13:57:00,21.25,S,68.35,W,142.0,3.3
2016-07-04 13:48:00,36.12,N,139.8,E,57.0,4.5
2016-07-04 13:34:00,46.27,N,7.39,E,9.0,1.8
2016-07-04 13:32:00,40.04,N,111.2,W,5.0,2.5
2016-07-04 13:25:00,35.29,N,0.39,E,10.0,3.4
2016-07-04 13:10:00,18.12,N,66.75,W,22.0,2.1
2016-07-04 12:56:00,19.38,N,155.2,W,2.0,2.1
2016-07-04 12:55:00,20.64,S,70.75,W,16.0,4.4
2016-07-04 12:49:00,38.75,N,122.7,W,2.0,2.4
2016-07-04 12:48:00,21.06,S,175.9,W,200.0,4.8
2016-07-04 12:30:00,36.34,N,3.46,E,10.0,3.1
2016-07-04 12:26:00,36.82,N,97.62,W,6.0,2.8
2016-07-04 12:16:00,2.04,N,127.7,E,60.0,4.7
2016-07-04 12:07:00,22.41,N,93.77,E,37.0,4.5
2016-07-04 12:04:00,67.66,N,166.6,W,6.0,3.0
2016-07-04 11:50:00,18.54,N,67.57,W,15.0,2.2
2016-07-04 11:48:00,61.93,N,149.2,W,42.0,2.4
2016-07-04 11:37:00,44.93,N,11.22,E,5.0,3.6
2016-07-04 11:19:00,37.55,N,23.62,E,11.0,2.1
2016-07-04 11:15:00,36.83,N,22.93,E,12.0,2.3
2016-07-04 11:09:00,10.66,S,164.8,E,84.0,4.2
2016-07-04 11:08:00,38.74,N,19.95,E,19.0,2.6
2016-07-04 10:57:00,67.64,N,166.9,W,10.0,3.4
2016-07-04 10:52:00,0.44,S,12.68,W,10.0,4.8
2016-07-04 10:50:00,59.75,N,153.0,W,106.0,2.6
2016-07-04 10:48:00,38.88,N,40.36,E,8.0,2.6
2016-07-04 10:37:00,67.47,N,166.6,W,29.0,2.6
2016-07-04 10:29:00,34.78,S,71.88,W,15.0,3.0
2016-07-04 10:22:00,38.83,N,15.13,E,246.0,3.3
2016-07-04 10:20:00,57.86,N,150.8,W,0.0,2.8
2016-07-04 10:06:00,39.07,N,29.16,E,5.0,2.7
2016-07-04 09:49:00,36.49,N,98.78,W,5.0,2.5
2016-07-04 09:49:00,35.89,N,22.16,E,9.0,2.0
2016-07-04 09:43:00,38.77,N,27.79,E,11.0,2.5
2016-07-04 09:38:00,3.44,N,82.76,W,10.0,4.7
2016-07-04 09:25:00,10.6,S,164.9,E,50.0,5.8
2016-07-04 09:21:00,39.57,N,29.1,E,20.0,2.0
2016-07-04 09:13:00,19.47,N,155.6,W,6.0,2.6
2016-07-04 09:10:00,19.16,N,65.34,W,44.0,2.3
2016-07-04 09:08:00,22.16,S,68.72,W,114.0,3.3
2016-07-04 09:05:00,19.47,N,155.6,W,5.0,2.4
2016-07-04 08:43:00,36.9,N,27.71,E,15.0,2.1
2016-07-04 08:00:00,61.31,N,152.4,W,4.0,2.3
2016-07-04 07:56:00,38.76,N,27.81,E,5.0,2.6
2016-07-04 07:41:00,51.39,N,178.4,W,26.0,2.6
2016-07-04 07:34:00,38.77,N,40.07,E,17.0,2.8
2016-07-04 07:22:00,6.5,N,76.81,W,2.0,2.8
2016-07-04 07:18:00,39.61,N,29.05,E,6.0,2.6
2016-07-04 07:17:00,22.99,S,69.19,W,102.0,3.4
2016-07-04 07:11:00,39.47,N,143.4,E,20.0,4.7
2016-07-04 07:08:00,37.57,N,23.6,E,12.0,2.6
2016-07-04 07:05:00,38.71,N,20.56,E,6.0,2.1
2016-07-04 06:43:00,32.62,S,71.64,W,34.0,2.8
2016-07-04 05:51:00,54.54,N,162.1,W,10.0,2.0
2016-07-04 05:44:00,37.6,N,118.7,W,5.0,2.0
2016-07-04 05:42:00,37.55,N,23.61,E,11.0,3.2
2016-07-04 05:25:00,54.12,N,164.4,W,63.0,2.2
2016-07-04 05:06:00,62.04,N,147.7,W,20.0,2.1
2016-07-04 04:59:00,45.96,N,73.36,W,18.0,2.8
2016-07-04 04:48:00,22.26,S,171.2,E,82.0,4.5
2016-07-04 04:43:00,46.48,N,152.8,E,49.0,4.6
2016-07-04 04:42:00,38.81,N,141.8,E,70.0,4.3
2016-07-04 04:38:00,14.89,S,167.6,E,143.0,4.6
2016-07-04 04:29:00,35.66,N,97.16,W,5.0,2.9
2016-07-04 03:53:00,21.3,S,68.4,W,131.0,3.3
2016-07-04 03:26:00,45.73,N,26.82,E,130.0,3.5
2016-07-04 03:18:00,51.12,N,178.9,W,17.0,2.2
2016-07-04 03:04:00,38.57,N,44.02,E,6.0,2.6
2016-07-04 02:25:00,18.89,N,64.97,W,27.0,2.3
2016-07-04 02:25:00,31.25,S,71.61,W,29.0,2.8
2016-07-04 02:24:00,29.06,N,129.2,E,35.0,4.7
2016-07-04 02:24:00,39.36,N,73.42,E,10.0,4.8
2016-07-04 02:18:00,29.19,N,129.3,E,44.0,4.6
2016-07-04 02:14:00,29.25,N,129.4,E,52.0,4.6
2016-07-04 02:08:00,6.9,N,73.1,W,144.0,4.4
2016-07-04 02:07:00,38.74,N,27.81,E,5.0,2.2
2016-07-04 02:01:00,36.12,N,31.21,E,10.0,2.6
2016-07-04 02:00:00,36.34,N,140.1,E,76.0,4.3
2016-07-04 01:56:00,61.54,N,147.9,W,7.0,2.6
2016-07-04 01:48:00,38.02,N,21.56,E,17.0,2.1
2016-07-04 01:10:00,6.7,S,129.8,E,162.0,4.2
2016-07-04 01:02:00,38.73,N,27.78,E,5.0,2.2
2016-07-04 01:01:00,50.07,N,178.8,W,10.0,2.6
2016-07-04 00:54:00,42.51,N,145.9,E,10.0,4.6
2016-07-04 00:45:00,41.75,S,174.0,E,22.0,4.7
2016-07-04 00:38:00,5.31,N,73.74,W,145.0,3.4
2016-07-04 00:37:00,59.26,N,153.3,W,88.0,2.0
2016-07-04 00:20:00,55.39,N,134.8,W,25.0,2.2
2016-07-04 00:13:00,31.42,S,71.63,W,26.0,4.8
2016-07-04 00:10:00,34.73,N,32.97,E,21.0,2.0
2016-07-03 23:46:00,63.53,N,147.3,W,3.0,2.4
2016-07-03 23:43:00,14.28,N,92.45,W,23.0,4.5
2016-07-03 23:10:00,2.24,N,95.02,E,30.0,4.5
2016-07-03 22:54:00,51.99,N,173.3,W,67.0,2.3
2016-07-03 22:53:00,43.12,N,11.01,E,9.0,3.0
2016-07-03 22:51:00,18.6,N,66.91,W,14.0,2.2
